42-7-77-20-9,63
42-12-155-43-13,45
129-12-25-15-191-9,36
90-6-8-19-9,70
103-212-72-9,42
36-62-48-26,45
18-35-26-59,67
96-155-66-26-59,108
103-48-15-13,66
33-63-20-13-59,54
42-7-25-15-9,57
103-25-116-9,54
76-5-12-9-149,44
96-24-8-19-9,82
5-71-69-19-9,47
33-217-25-9,47
86-18-97-19-9,39
18-6-155-9-59,69
65-12-19-20-68-58,38
33-49-155-19-9,56
74-225-48-9,40
14-120-72-19-13-58,44
47-48-15-9,93
5-12-155-116-128-13,52
154-129-72-9,63
120-44-9-59,74
33-7-84-20-9,36
96-24-69-20-13,59
65-6-12-110-20-9,59
74-6-8-19-13,46
47-12-72-15-13,42
42-77-15-35-26,79
76-74-24-26,55
14-62-19-128-35-20-13,36
153-172-9,78
193-70-116-26,38
103-225-77-9,36
42-71-24-25-19-9,44
33-7-8-15-9,36
42-210-44-26,62
154-33-215-63-9,37
52-12-8-19-20-13,37
154-96-48-66-19-26,38
36-12-190-155-19-13-58,36
52-71-24-155-9,49
36-63-35-26,50
14-12-147-48-13,69
76-14-12-8-66-9,36
47-7-116-9,55
129-72-20-9,99
90-122-44-9,72
90-62-70-35-26,43
76-14-13-58,227
42-122-66-116-9,39
42-7-116-128-35-26,95
18-122-43-9-58,38
74-12-173-19-68,41
14-72-19-270-9,41
76-103-8-26,49
42-8-66-19-68,57
52-12-155-43-13,45
5-63-35-20-26,52
5-6-63-40,39
14-49-212-72-9,45
5-71-24-25-9,53
33-6-77-13,85
18-120-48-13,59
5-12-63-13-58,65
18-19-128-9-149,74
129-49-97-9,60
90-12-148-48-13,83
36-6-7-19-13,83
33-24-66-19-9,82
5-71-24-139-9,40
129-155-9-58,133
96-24-155-66-35-26-58,40
154-33-6-26,67
153-8-9-58,66
65-155-9-58,60
129-120-25-13,43
90-12-110-43-13,70
47-12-110-68,78
103-173-19-13,50
14-77-116-20-68,36
5-122-209-173-9,36
76-33-164-72-66-68,38
33-147-72-19-128-9,37
103-49-48-9-58,40
143-96-7-77-66-9,40
42-209-48-9-59,54
33-25-20-9,88
14-6-12-171-13,46
124-36-155-19-13-58,37
33-6-97-9,80
60-12-84-9-59,48
14-6-155-13-58,56
76-33-193-8-9,48
76-129-71-19-214-26,57
18-122-173-19-9,36
42-71-173-9-59,50
14-49-8-26-58,45
33-69-19-9-58,58
14-62-155-66-68,40
18-71-66-26,54
42-172-25-9,49
5-12-190-110-9,57
86-5-12-173-35-20-13,46
5-25-43-13-58,36
90-71-48-15-9,54
76-90-49-48-35-9,36
42-233-212-48-9,64
14-24-155-13,89
65-35-20-68,42
18-206-155-19-9,41
47-19-128-20-13,71
90-62-72-35-13,43
33-209-69-13,55
90-49-97-9-59,42
14-6-12-43-20-9,47
14-12-173-43-13-58,41
154-14-155-35-26-58,40
154-129-44-19-9,55
245-117-253-142,36
86-18-24-9,51
14-49-110-15-9,64
33-71-155-9-59,76
14-12-72-116-9,45
36-25-19-128-9,76
153-49-8-9,58
76-74-12-20-68,39
47-12-72-13-59,80
154-33-15-35-26,87
111-42-6-7-19-20-9,38
103-6-12-110-19-20-9,39
14-49-148-72-19-9,54
154-42-12-110-9,46
76-36-49-48-19-9,36
42-6-15-68,85
129-97-19-9,71
76-5-69-19-26,45
14-6-24-69-9,40
42-7-206-48-19-9,36
36-6-12-43-20-13,38
90-8-15-35-9-58,77
42-97-19-13-59,53
14-6-7-44-66-26,36
33-62-69-9,38
96-71-66-9-59,96
76-90-77-26,55
5-24-9-58,145
90-24-155-26,53
129-6-171-15-9,36
42-6-12-110-66-35-9,37
111-42-6-12-110-40,36
36-133-35-20-9,40
90-62-148-72-35-26,37
90-12-84-19-9,69
14-66-19-128-35-26,50
96-171-20-13,98
76-90-12-15-9,63
14-77-19-20-13-58,41
14-7-24-48-35-9,38
5-7-48-116-9,41
5-209-44-26,63
90-49-77-26,53
96-196-70-40,44
65-49-70-9,53
96-147-110-35-9,37
14-12-19-191-20-68,41
33-12-110-19-128-13,39
5-62-19-68,90
111-42-6-7-77-13,55
42-7-148-44-19-13,40
90-6-12-70-9,65
103-12-19-128-13,111
76-33-70-19-13,72
124-36-12-110-19-9,40
74-7-24-9,142
14-190-84-9,86
5-173-66-26,72
129-44-20-13,134
96-71-72-15-9,48
76-5-12-139-35-9,36
5-12-148-72-9,102
124-36-12-20-9-58,46
129-71-66-15-35-9,36
90-48-26-59,70
33-70-116-9,66
18-171-13-58,50
42-233-210-44-19-20-13,36
33-6-226-191-9,51
5-122-44-20-9,60
96-173-9-58,63
60-6-71-13,48
14-120-70-35-9,60
14-177-8-9-58,39
14-12-77-66-13-58,38
111-42-12-63-35-9,44
36-62-35-26-59,52
90-69-26-58,58
96-24-110-20-13,52
36-7-15-128-35-26,37
33-12-120-139-13,38
42-209-63-26,46
60-48-43-13,44
52-62-72-19-13,43
36-155-35-68,54
154-96-215-69-26,36
5-12-24-48-68,43
33-139-19-13-58,60
76-5-12-139-9,40
14-217-148-48-9,47
60-110-200-9,65
5-7-66-40-59,37
18-15-258-263-20-9,42
14-120-44-35-13,74
33-49-69-35-9,40
76-60-49-9-59,36
33-24-66-26,72
33-148-173-9-58,58
18-12-40-58,48
36-12-147-44-43-13-58,36
18-8-66-26,37
5-49-8-19-26,63
47-12-190-155-35-13,36
14-171-19-20-13,83
103-7-35-13,60
42-12-8-15-9,45
74-193-44-13,67
42-7-139-43-35-26,71
5-209-63-9,48
47-12-72-19-68,49
103-71-69-9,52
65-172-70-40,36
90-62-148-72-19-13,37
33-63-66-43-35-26,37
129-72-66-15-13-58,37
76-42-77-35-9,42
14-84-66-15-191-9,37
33-148-72-116-9,42
143-96-24-97-9,49
5-139-66-13-59,46
36-6-48-19-191-13,38
76-36-200-13-58,38
65-173-9-58,42
76-33-71-19-13,51
96-212-173-26,42
60-24-35-20-13-59,39
14-8-43-20-13-58,62
5-7-77-13,42
5-84-19-9-58,90
14-177-8-19-9,45
47-7-19-20-13,40
129-12-72-43-13,47
52-7-116-9,80
36-35-13-59,74
14-6-12-72-15-9,36
14-209-110-19-13,36
14-49-206-72-9,47
14-24-66-35-13,78
103-12-190-155-35-13,38
42-69-66-26-59,48
36-49-70-20-9,62
154-96-15-9,59
14-71-35-26-59,44
42-69-20-13-59,80
33-12-171-43-35-20-13,37
18-122-155-9-58,44
42-71-35-20-9-59,48
74-71-72-66-9,42
63-66-20-26,65
42-7-171-133-13-59,36
96-7-171-26,45
129-12-72-66-9,68
42-6-49-9-149,48
33-25-13-59,55
18-12-15-35-13,41
65-72-66-9-58,58
111-42-6-7-44-13,42
18-44-15-9-59,42
129-71-24-35-9,55
154-14-8-20-26,60
74-12-148-72-13,48
36-12-44-15-13,47
42-7-15-35-68,43
143-96-24-133-213-35-9,42
42-7-48-19-13-58,38
14-7-148-44-19-9,45
14-122-77-19-9,54
42-71-164-48-9,73
103-12-24-43-35-20-13,37
42-177-24-8-9,41
52-15-35-26,131
52-12-155-66-13,90
33-44-13-59,102
36-217-19-20-9,66
103-12-72-13-59,54
33-72-116-20-9,40
60-24-19-20-9-59,70
42-6-12-35-20-13-58,37
90-71-8-19-9-58,40
65-6-66-9,125
74-6-49-48-9,55
129-279-147-44-66-40,36
90-71-164-72-9,66
14-212-44-19-9,52
5-196-48-66-13-58,44
18-72-35-9-149,42
76-36-19-26-58,39
33-77-35-20-13-58,48
90-6-12-110-35-9,44
14-66-133-191-13,49
129-6-7-35-9,57
42-12-147-171-9,43
76-129-71-72-19-26,37
18-66-116-214-35-9,36
96-62-8-35-68,39
153-71-48-19-9,49
5-71-24-70-9,52
14-48-19-9-149,56
76-129-49-44-9,49
14-12-72-15-191-13,43
36-44-66-9,93
86-52-6-26,63
5-12-48-66-68,77
76-14-77-13-58,40
153-12-20-40-58,37
42-6-97-66-35-9,37
153-12-19-20-68-59,43
124-36-97-40-58,36
42-148-72-9-58,73
36-35-9-149,47
14-49-69-20-9,86
153-44-13-59,50
33-110-15-13,52
76-14-12-97-9,41
42-12-69-15-9,69
193-77-26,49
96-48-66-116-26,43
96-133-20-13,90
33-62-26-58,67
36-72-15-13,87
74-15-128-35-26,50
74-8-19-20-13,90
42-15-128-20-13-58,40
124-47-12-97-13,37
42-147-155-19-9-59,53
268-193-44-116-9,36
14-212-44-133-191-9,36
52-12-72-19-20-13,47
42-49-24-72-9,57
52-12-70-9,86
33-6-12-69-19-13,57
74-12-155-66-13-59,47
129-6-44-26,57
42-6-97-15-13,37
14-147-97-9-59,40
76-5-12-48-19-9,64
14-7-44-20-9,89
129-12-72-19-9,42
18-120-72-66-13,45
47-12-24-19-13-59,61
154-42-19-20-9,78
36-12-135-13,83
33-6-97-19-13,37
36-147-70-19-9,43
36-63-66-26,89
47-217-72-9,70
5-6-49-72-66-9,40
74-12-72-19-20-13,56
52-12-48-19-128-13,37
33-7-66-35-20-26,50
18-48-133-35-9,75
52-8-20-9,97
33-71-24-116-9,93
42-139-15-26,74
96-19-214-26,52
153-49-24-9,53
14-12-72-66-35-68,79
33-66-15-35-13,68
74-209-155-9,40
96-24-190-155-13,42
18-48-66-226-191-235-9-58,38
47-12-148-25-9-59,40
18-147-84-35-9,41
52-25-43-9,38
18-12-43-20-13,42
5-70-15-9,72
153-63-19-13-59,36
47-71-19-9-58,77
60-6-120-44-19-20-13,48
96-276-248-97-20-9,36
18-48-13-58,80
14-12-171-19-13-58,39
96-49-148-48-66-9,37
36-6-12-193-44-9,36
33-148-70-26,48
76-33-164-48-19-13,40
153-122-25-66-19-9-58,36
129-8-66-13,177
74-173-19-9,49
111-42-20-13,116
14-84-66-43-9,54
42-171-66-35-9,38
5-173-19-270-218-9,36
90-250-35-26,39
76-14-12-19-20-9,51
96-19-270-263-26,39
42-71-15-35-9-58,57
96-49-155-66-9-58,36
18-8-15-20-9,59
5-212-48-9-58,68
14-120-110-26,45
14-66-35-9-59,93
74-6-7-68,56
90-6-7-20-9-58,42
90-12-19-20-9-59,41
14-62-24-155-13-59,42
86-52-12-72-9,44
96-7-63-19-13,48
154-5-43-35-26,55
76-60-66-26,38
47-44-35-26-149,36
86-5-122-63-19-9,36
33-6-173-66-13,36
90-12-110-66-43-9,37
14-12-25-226-191-9,36
96-164-72-43-35-26-58,36
124-47-6-12-25-19-9,36
14-172-63-19-13,36
18-72-19-191-20-9,36
129-12-72-66-43-20-13-58,36
5-72-226-191-9-59,36
60-71-135-191-20-9,36
33-148-171-35-26-59,36
90-62-110-35-26-59,36
129-164-72-19-9,39
5-62-243-63-13,36
33-72-133-213-13,39
76-33-77-133-213-35-20-13,36
14-215-70-9-59,44
33-148-110-13-58,41
154-103-25-26,40
42-110-116-20-9,44
96-43-20-9,65
90-71-66-19-13,46
14-49-148-48-9-59,35
129-40-59,125
14-190-8-9,51
143-96-69-26,70
76-60-71-13,50
14-12-24-15-9,74
154-33-70-9-58,43
33-172-110-9,36
5-12-43-13-59,83
124-36-12-70-68,40
14-12-133-9,123
42-6-7-84-9,67
33-49-66-20-9,58
96-190-110-19-9,95
143-96-6-9,37
14-6-43-13-58,86
129-6-7-15-13,71
14-190-44-13,92
42-71-72-43-9,44
42-48-15-128-13,44
96-206-110-26,53
206-70-19-128-35-26,41
5-71-48-116-9,46
154-5-110-26,67
36-6-63-66-13,42
33-63-9-149,48
36-196-19-13,73
14-6-7-63-13,50
60-19-35-9-149,47
33-12-44-40,71
36-12-44-68-58,41
42-69-20-13-58,93
5-171-13-59,52
96-6-43-13,123
5-164-48-13,56
42-147-25-116-9,35
33-148-72-40,35
42-12-190-155-9,56
18-196-66-35-9,39
42-24-63-13,72
207-109,35
33-62-20-9,49
154-14-24-155-9,60
154-96-215-72-26,43
76-36-49-20-9-58,39
86-90-6-9,45
33-49-24-9-58,70
14-120-63-116-9,39
36-217-72-9-58,36
42-12-155-19-13-58,36
14-12-173-9-58,44
86-5-12-20-9-58,37
14-77-19-20-9,78
36-49-97-9,62
76-47-12-48-9,46
96-7-110-9-58,45
96-133-270-9,49
90-49-24-72-9,78
18-248-70-9,66
96-7-164-72-9,43
90-173-35-9,71
124-36-12-110-43-13,39
129-71-43-9,83
33-122-8-20-9,39
36-12-135-9,62
14-70-43-35-26,41
74-139-35-26,49
74-66-19-13-58,41
5-177-15-9,51
33-147-110-116-9,38
96-120-173-26,38
74-12-24-19-20-13,50
14-6-44-66-9,54
14-62-24-133-13,41
96-49-63-9-58,38
36-84-66-19-9,43
5-7-19-128-9,69
5-12-24-25-19-9,35
33-147-48-15-9,45
65-12-84-40,40
14-62-173-19-13,58
103-35-20-13-59,55
14-171-19-214-9,54
74-7-69-9,67
96-110-19-26-59,59
42-226-20-9,131
129-8-13-59,60
18-225-155-19-9,38
76-5-171-26,81
96-7-43-9,64
33-6-12-20-68,43
14-120-8-66-19-9,69
153-7-19-20-13,59
42-48-43-26,52
42-12-70-20-13,56
5-71-43-20-9,39
42-133-35-20-9,94
60-72-20-9,87
33-19-191-20-9,137
36-12-110-15-13,42
129-6-12-8-9,64
129-49-35-20-9,56
14-6-171-68,42
90-7-68,52
5-12-110-35-13,95
5-147-48-66-19-9,35
154-96-49-9,36
60-6-49-20-9,55
76-33-44-26,142
153-6-19-20-9,64
90-77-20-9,88
96-6-24-84-20-13,35
96-148-48-9-58,58
76-18-63-9,35
33-148-110-26,67
96-24-120-48-13,57
5-62-97-13,61
76-14-35-13,122
96-215-48-66-19-26,43
124-36-6-12-110-19-13,36
42-49-155-66-26,49
103-12-24-13-58,44
96-71-84-66-9,44
47-6-20-68,69
14-6-44-43-13,55
52-171-19-13,49
14-120-97-19-128-9,37
143-96-7-8-66-9,36
96-12-72-66-13,56
36-12-25-19-68,46
90-49-77-19-9,52
96-7-63-35-9,43
129-148-44-9,132
76-42-49-110-26,43
42-6-12-77-9,76
47-7-72-15-9,37
33-147-72-116-9,36
14-173-19-26,53
169-183-229-102,35
90-148-48-43-35-26,37
5-62-72-43-35-26,36
14-12-248-44-13,84
18-12-44-35-9,53
14-209-48-35-9,54
14-71-212-72-9,47
103-248-173-9,35
90-49-25-9,46
14-48-19-191-9,101
36-62-44-20-13,47
103-71-15-9,77
52-12-148-70-9,35
14-120-8-35-68,45
74-12-70-20-68,52
154-33-193-8-9-58,35
76-14-66-19-13,80
33-12-48-186-13,35
74-62-48-68,48
5-116-191-235-20-9,70
5-49-35-9-58,50
76-129-48-40,35
5-122-15-20-9,38
33-225-69-9,67
90-62-155-68,37
129-212-44-15-9,38
124-47-6-20-9,75
36-6-24-43-13,54
5-8-15-20-13,35
96-215-69-35-9,54
76-5-12-110-66-116-9,35
14-66-26-149,46
14-12-35-20-13-149,46
74-122-19-20-9,46
5-243-44-9,68
103-177-48-9,44
5-71-8-19-9-59,35
154-14-120-48-35-26,42
5-148-44-19-13,84
33-209-44-116-128-35-26,35
14-6-12-19-128-35-20-13,35
14-44-116-26,91
90-248-72-9,43
14-66-43-35-26-58,89
65-24-19-20-9,49
76-14-72-66-35-26,46
111-42-6-97-13,56
96-49-164-110-9,65
33-62-171-35-26,35
74-6-13-59,108
14-12-24-84-9,50
74-84-66-19-9,73
76-103-19-20-9,48
14-25-13-59,66
129-70-19-13,112
90-173-19-26,50
14-12-147-25-13,35
33-84-66-20-9-58,79
76-52-49-26,64
76-5-66-13,102
65-12-48-35-68,35
76-14-164-48-26,57
5-12-212-44-13,63
33-6-69-35-20-13,38
129-7-72-13,54
129-71-72-19-9,39
14-72-116-191-235-9,97
129-12-20-68,64
74-12-8-15-9,35
47-12-8-35-9,61
65-71-24-48-9,36
42-71-8-13,57
42-84-19-26,68
96-12-155-13-59,62
18-155-13,134
74-12-84-43-13-58,35
14-15-35-13,380
36-6-19-20-9-59,46
14-6-44-116-9,56
76-52-7-35-9,45
96-225-48-9,121
14-110-40-59,61
47-6-63-20-9,67
42-177-110-9,56
42-49-44-35-9,80
36-71-48-15-9,39
124-36-49-70-19-20-9,37
90-7-206-48-9,35
5-12-173-19-9,45
111-42-6-63-13,75
5-77-66-9-58,85
90-217-155-9,52
5-12-8-68-58,64
154-5-97-15-26,44
47-171-19-9,46
96-12-133-13-149,38
33-62-24-72-13,65
103-110-26-58,61
155-116-128-35-26,125
42-63-35-9-59,41
42-209-171-9,81
14-12-97-9-59,44
154-14-7-155-43-35-26,36
86-5-12-155-66-68,40
111-60-71-44-40,35
14-62-19-128-263-20-13,40
14-110-66-19-13,57
42-49-110-20-9,50
103-12-116-68,48
47-62-110-13,67
65-25-19-26,42
36-7-77-9,76
33-6-12-72-13,80
14-6-49-72-66-9,45
129-12-8-9-59,40
74-66-43-9,77
52-12-139-9,50
36-49-84-19-9,38
65-12-72-9-58,47
5-12-171-19-13-58,37
5-12-173-9-58,49
42-196-24-9,81
33-171-66-13,56
14-226-234-9,87
42-193-44-13,80
76-5-139-133-26,35
153-122-209-48-9,47
154-96-9-59,79
164-8-116-26,36
96-6-48-35-9,64
153-97-35-9,52
90-177-190-110-9,41
14-6-12-63-19-9,66
33-6-12-68-59,40
33-7-77-66-9,67
36-6-25-43-35-26,44
47-71-72-9-58,46
36-71-43-9-59,54
36-7-97-9,64
52-8-40-59,35
33-6-20-68,66
124-74-13,73
103-62-155-13,56
5-148-25-9-59,67
42-147-63-66-9-58,38
103-44-26-58,62
76-42-155-40,41
74-12-48-19-13-58,40
103-44-43-35-26,75
42-6-7-171-9,85
42-12-63-66-9,140
154-14-120-48-9,38
33-63-19-20-9-58,53
86-18-72-43-9,50
42-6-19-214-13,41
60-71-66-9-59,50
90-173-26-59,42
86-103-7-26,114
96-19-68,169
74-12-15-35-68,38
14-120-69-19-13-59,53
14-49-63-66-9,54
90-71-186-9,87
74-7-24-20-9,39
65-12-48-19-20-13,48
14-6-7-77-13,56
14-12-25-133-13-59,36
96-62-13-59,93
153-66-15-13,67
124-47-12-8-43-13,35
5-12-15-191-13,147
42-164-48-19-13,47
18-49-69-9-59,37
33-12-69-19-13-58,38
74-77-13-59,72
42-24-84-9,76
74-7-25-13,55
76-42-24-19-20-13,45
65-25-116-9,40
153-15-20-13,78
96-24-8-66-68-59,36
14-6-148-72-9,60
42-6-8-15-35-26,40
14-49-155-15-9,49
129-71-84-66-9,73
96-7-43-13,72
129-19-191-13,90
76-129-84-66-19-26,35
90-12-133-20-9,35
65-62-35-20-26-58,39
5-71-186-9,84
60-7-69-9,47
36-12-24-133-13-59,36
129-12-8-66-35-13,35
90-15-128-35-20-26,36
14-6-49-84-9,64
60-6-12-35-9,44
18-120-77-13,47
124-47-12-48-9-58,37
90-49-69-9-59,54
124-36-155-9-59,54
33-6-19-13-58,75
18-72-40-59,35
74-155-19-20-9-59,36
90-12-15-20-13,37
52-12-48-20-13,66
42-63-35-20-13,54
65-6-69-13,53
90-6-35-13,90
60-71-35-20-9-59,37
153-6-43-13,101
74-171-26,79
36-6-35-20-26-59,50
76-103-44-35-9,37
129-24-20-9,81
74-71-116-9,95
14-7-8-66-13,64
90-43-9-58,89
33-6-72-68,69
18-7-66-19-9,51
42-24-35-13,120
36-77-40,42
76-36-15-35-26,41
124-65-12-13-58,40
74-66-15-20-13,55
33-217-48-19-9,37
33-24-48-13,50
14-12-48-66-35-68,35
42-63-66-35-20-26,70
96-12-24-13-58,49
14-6-49-8-9-58,39
47-72-40-59,41
5-120-44-26,50
42-44-9-149,68
36-139-35-26,49
154-129-25-9,67
42-6-122-84-9,35
42-12-15-20-68,38
33-12-19-128-20-68,59
18-6-226-191-9,45
5-139-19-35-20-26,35
14-12-139-35-13,41
60-177-19-9,48
14-12-48-35-20-13,37
76-42-72-66-35-26-58,35
42-71-20-9-149,57
42-69-116-128-35-20-26,35
74-48-13-59,60
14-12-225-44-13,74
74-122-9-58,56
42-24-70-19-13,58
42-147-48-43-9,41
33-62-226-35-26,42
14-120-97-35-9,47
42-71-66-35-20-26,41
129-63-15-9,43
76-42-110-40,45
74-6-116-9,109
33-217-35-9,72
33-49-110-9-59,63
76-103-12-19-13,70
14-120-72-66-15-20-13,35
18-8-43-20-9,52
33-62-8-13-59,39
36-6-226-191-9,47
154-33-77-66-35-26,35
74-110-26-58,59
42-49-72-15-9,58
42-133-35-68,64
74-7-63-66-9,38
76-14-8-66-26,53
103-43-13-58,101
36-6-139-9,59
42-48-15-35-26,52
111-42-6-77-40-59,35
14-6-139-9-59,86
76-42-196-26,35
96-6-110-19-9,64
14-12-77-43-20-13,57
14-71-72-19-9-59,64
74-12-70-20-9,107
76-14-48-66-9,63
14-215-72-35-9,38
33-148-63-200-9-58,35
52-12-116-20-9-59,36
153-12-72-43-35-9,35
96-49-110-9-149,35
5-147-77-19-9,49
36-49-25-43-9,36
5-62-26-58,76
74-66-19-128-35-20-26,35
228,35
5-97-35-20-13-58,36
33-6-7-43-20-9,37
14-171-35-13,111
76-42-110-35-9,55
90-24-84-66-9,47
153-71-35-20-9,44
42-12-84-66-19-9,51
74-24-20-40-58,35
14-139-66-19-9,99
5-71-35-9-58,82
18-49-97-35-9,35
42-48-43-13-58,65
14-193-44-9,121
47-19-214-13,66
129-12-190-110-20-13,38
129-6-49-35-9,54
14-70-35-20-26-58,39
65-62-70-26,42
33-62-8-133-13-59,35
42-171-35-20-13,54
5-215-44-35-9,46
14-177-24-19-9-58,40
201-63-26,47
103-139-13,75
33-48-66-35-26,126
74-12-24-25-43-13,35
96-7-173-9-58,43
90-148-44-9,59
52-232-120-155-9,35
14-7-66-15-35-26,45
14-62-48-13-59,57
47-116-9-59,57
86-5-12-155-19-20-13-59,36
52-120-72-9,41
76-60-25-9,35
5-155-186-9,40
36-12-173-226-191-13,35
14-12-110-40,37
5-248-25-35-9,36
76-5-13-59,103
52-66-133-213-13,35
42-6-24-70-26,37
153-116-68,42
33-120-63-19-214-35-9,35
5-6-49-15-20-9,37
65-77-35-26,39
90-6-24-8-19-9,35
33-25-19-270-9,35
76-33-12-24-8-13,35
14-84-66-135-35-9,36
52-12-63-66-13-58,35
76-153-226-9,39
33-66-15-258-35-9,35
96-70-35-40,42
5-7-63-35-26,38
111-42-6-7-35-20-13-59,36
154-74-71-19-20-9,35
153-7-25-13,65
120-72-26-59,78
103-62-48-35-26,57
33-77-19-13-58,107
14-120-77-66-26,36
47-63-9-58,70
96-7-66-9-59,89
154-14-7-8-35-26-58,35
5-6-217-13,35
5-49-148-44-26,49
5-66-15-20-9,55
76-14-12-24-68,44
103-84-116-9,41
5-110-40-58,35
90-7-19-9-58,46
14-177-173-9,84
90-133-9,219
5-12-19-191-9,60
76-14-212-72-9,61
74-6-7-9-59,71
36-6-49-72-9-58,36
42-19-214-35-20-26,46
47-12-84-35-20-13,55
154-5-69-9,87
14-198-210-84-15-9,34
14-210-70-19-13,37
14-226-214-9,134
42-69-66-186-9,47
14-6-35-20-26-59,42
42-69-15-26,44
90-71-206-48-9,50
96-72-20-13,121
90-7-70-13,71
65-6-49-35-9,44
33-62-8-66-13,60
52-110-40-59,40
33-110-19-9-58,81
14-71-24-155-19-9-59,36
33-6-148-48-9,42
5-66-43-13-58,47
86-18-8-9-59,52
124-36-6-12-72-20-13,34
42-120-72-13,87
14-71-120-44-9,59
14-12-72-66-43-20-13,39
76-14-12-110-19-9,62
18-120-8-116-9,35
76-90-49-110-35-9,34
129-147-48-13,41
42-12-72-35-13,66
129-226-26,93
42-19-68-149,46
14-97-66-9,145
90-12-110-116-9,56
76-5-71-66-40,37
18-120-63-66-9,35
5-12-72-66-19-20-13,54
33-12-135-68-149,34
96-264-147-97-9,34
103-49-110-9-58,40
74-6-116-128-35-20-26,38
42-155-15-68,44
5-6-69-19-13,71
14-226-20-13,149
42-77-66-26-58,72
47-7-25-43-35-26,34
36-12-97-9,60
36-12-25-68-58,43
154-74-35-9,47
5-20-68-58,61
60-71-15-20-9,75
76-33-215-72-26,133
18-49-77-66-9-59,48
14-210-48-26,69
76-33-148-48-19-26,34
60-70-20-13,69
14-177-97-9,57
42-71-110-19-9-58,37
8-20-26-58,53
14-242-148-48-9-59,40
111-42-6-196-26,38
36-6-7-43-35-20-26,63
154-5-6-35-9,85
96-193-110-26,36
96-6-97-9,59
33-49-19-20-26,54
90-72-19-128-26,45
14-12-77-19-13-58,40
96-84-19-20-9,90
42-72-19-214-13,36
111-60-12-84-66-40,34
18-44-19-214-35-9,44
18-215-110-19-9,39
14-171-43-13,73
5-248-63-66-26,36
65-71-24-9-58,63
33-62-77-68,51
36-6-49-9-59,114
96-7-215-110-13,47
14-12-44-226-191-13,40
33-12-24-155-13,57
86-5-12-173-19-13,64
42-122-43-9,61
42-49-8-19-9-58,65
5-110-19-13-58,59
14-7-77-66-9,68
5-6-44-9-58,57
96-7-164-110-9,39
42-63-66-68-59,44
154-33-120-72-66-26,41
143-96-12-24-13,50
14-12-69-15-35-13,39
111-42-49-70-19-9,42
33-12-209-48-13,37
33-217-110-9,72
96-48-135-9,61
154-14-19-9-59,134
33-12-171-116-128-13,34
42-6-12-43-20-13,47
14-25-19-128-13,74
143-96-97-26,44
96-62-206-48-13,44
14-12-110-35-13,82
42-8-15-35-13,77
76-90-7-8-9,51
5-247-20-9,37
5-190-110-19-9,54
86-5-12-212-44-9,39
18-66-133-214-9-58,34
154-5-212-48-19-9,34
60-63-19-9,73
96-147-72-35-26,56
90-6-68-58,53
14-206-110-26,68
36-66-15-128-13,35
5-12-171-19-68,37
212-44-116-9,95
14-12-8-66-68,52
96-24-206-48-9,51
42-233-248-44-133-191-13,34
129-84-66-35-9,72
42-66-19-128-20-9,43
14-198-206-48-13,55
42-12-147-44-9,37
5-12-72-133-13,59
5-12-215-44-19-13,37
5-12-171-35-9,44
36-12-155-66-9,92
74-6-12-69-20-9,54
96-71-48-9-59,41
5-12-19-214-68,39
5-139-15-35-13,37
42-7-72-35-68,51
33-12-70-19-20-68,34
215-72-35-26,98
90-71-225-72-9,53
14-7-84-26,52
14-6-12-69-66-9,78
33-69-15-35-9,54
96-190-155-19-9,36
96-190-155-66-40,34
129-12-44-19-68,46
96-190-97-19-26,48
96-6-15-9,111
96-24-155-19-13-59,80
212-44-9-59,60
33-44-43-26,44
96-84-19-26,105
36-25-35-26-58,58
42-6-7-48-19-9,41
96-6-24-13,58
193-77-66-35-26,34
14-147-63-19-9,50
42-206-48-9-58,71
74-71-24-139-9,38
129-49-44-19-9,44
36-12-110-35-20-13,41
5-7-66-9-59,94
96-24-155-68-59,40
154-42-26-149,39
36-97-9-59,70
33-147-155-19-9,66
103-70-19-13,101
30-100-157-251-293-266,34
129-12-19-191-13,51
76-33-164-72-66-20-68,34
18-44-9-149,80
36-97-43-35-26,36
14-148-44-19-13,52
5-72-66-20-9,211
5-97-43-35-20-26,34
5-71-35-9-59,58
133-9-59,222
65-12-19-20-9-58,38
76-5-72-19-26,86
5-7-148-70-9,35
14-15-191-20-13,74
60-84-35-9-58,35
14-71-24-8-116-9,35
76-42-7-77-9,57
14-48-133-35-9,109
103-6-69-35-9,37
51-275-102,34
14-12-72-66-19-20-13-59,34
36-71-19-20-9-58,55
42-6-7-24-13,109
111-42-6-7-15-13,38
5-215-44-15-9,38
74-12-72-66-35-20-13,40
14-7-206-44-19-9,35
36-62-44-19-68,36
42-7-110-43-13,36
18-49-69-35-9,35
18-12-19-9-59,47
74-84-116-191-235-20-9,34
96-12-24-8-13,65
111-60-49-35-20-9,37
47-7-48-35-26,43
42-7-164-25-13,36
14-7-155-66-19-9,44
14-6-12-48-19-13,71
74-69-20-9-59,35
143-96-15-20-9,36
36-62-116-128-13,92
14-71-8-66-9-59,42
14-12-8-66-19-9,35
76-14-196-9,152
14-6-35-20-9-58,56
74-71-24-20-9-58,45
74-8-35-26-58,48
103-147-44-35-9,39
143-96-72-66-26,71
47-12-24-15-35-13,38
103-6-72-43-13,39
42-49-20-26-58,39
52-48-19-9-58,57
18-48-19-26,43
5-24-26-58,87
